bedrift,avdeling,telefon,bransje,org num
Toten Statlige Mottak Link,Innlandet,,"['Asylmottak', 'Pleie- og omsorgstjenester']",880403982.0
Lyng EM mottak,Agder,38 33 09 13,"['Asylmottak', 'Pleie- og omsorgstjenester']",881187302.0
Søre Sunnmøre Mottak,Møre og Romsdal,458 73 818,"['Asylmottak', 'Pleie- og omsorgstjenester']",880403982.0
Hero Administrasjon Oslo,Oslo,22 03 40 95,"['Hovedkontortjenester', 'Asylmottak', 'Pleie- og omsorgstjenester']",876785722.0
Hero Administrasjon Stavanger,Rogaland,51 51 63 00,"['Hovedkontortjenester', 'Asylmottak', 'Pleie- og omsorgstjenester']",876785722.0
Nome statlig mottak for asylsøkere,Vestfold og Telemark,950 42 052,"['Asylmottak', 'Pleie- og omsorgstjenester']",974643871.0
Sjøvegan statlige mottakk,Troms og Finnmark,77 17 20 99,"['Asylmottak', 'Pleie- og omsorgstjenester']",961416388.0
Hobøl Mottak,Viken,69 92 42 22,"['Asylmottak', 'Pleie- og omsorgstjenester']",982253640.0
Solaris Mottak AS,Viken,,"['Asylmottak', 'Pleie- og omsorgstjenester']",916661509.0
Bofartøy AS,Viken,,"['Asylmottak', 'Pleie- og omsorgstjenester']",914558123.0
Unikt AS,Agder,,"['Asylmottak', 'Pleie- og omsorgstjenester']",815797612.0
Mottaksdrift NOR AS,Nordland,469 36 764,"['Asylmottak', 'Pleie- og omsorgstjenester']",916128266.0
Fasit Norge ANS,Innlandet,,"['Asylmottak', 'Pleie- og omsorgstjenester']",916193386.0
Levajok Leirskole AS,Troms og Finnmark,,"['Asylmottak', 'Pleie- og omsorgstjenester']",916231156.0
Grøntvedt Gård AS,Trøndelag,,"['Asylmottak', 'Pleie- og omsorgstjenester']",816252172.0
Jjb Drift AS,Oslo,,"['Asylmottak', 'Pleie- og omsorgstjenester']",916515855.0
Trampoline AS,Trøndelag,900 70 726,"['Asylmottak', 'Pleie- og omsorgstjenester']",916826192.0
Mottak Norge AS,Troms og Finnmark,,"['Hovedkontortjenester', 'Asylmottak', 'Pleie- og omsorgstjenester']",917102856.0
Mottak Nord AS,Troms og Finnmark,,"['Asylmottak', 'Pleie- og omsorgstjenester']",927570831.0
Ormseter Mottaksdrift AS,Innlandet,,"['Asylmottak', 'Pleie- og omsorgstjenester']",928254712.0
Nordlandet AS,Nordland,,"['Asylmottak', 'Pleie- og omsorgstjenester']",928999521.0
T.K. Drift AS,Viken,,"['Asylmottak', 'Pleie- og omsorgstjenester']",829109182.0
Norsk Mottaksdrift ANS,Innlandet,,"['Asylmottak', 'Pleie- og omsorgstjenester']",983544436.0
Tokla AS,Agder,38 34 60 00,"['Asylmottak', 'Pleie- og omsorgstjenester']",881187302.0
Tingvoll asylmottak,Møre og Romsdal,,"['Asylmottak', 'Pleie- og omsorgstjenester']",979673167.0
Lyng mottak,Agder,38 34 60 00,"['Asylmottak', 'Pleie- og omsorgstjenester']",881187302.0
Jim Eidin Blikfeldt,Troms og Finnmark,950 22 672,"['Asylmottak', 'Pleie- og omsorgstjenester']",995791471.0
Peer Gynt Fjellstue Egil Thorleif Furuheim,Innlandet,,"['Asylmottak', 'Pleie- og omsorgstjenester']",981768477.0
Md Solutions AS,Agder,,"['Asylmottak', 'Pleie- og omsorgstjenester']",997073118.0
Bark Mottak Sigmund Edvin Barøy,Agder,,"['Asylmottak', 'Pleie- og omsorgstjenester']",885418732.0
Europress AS,Viken,815 00 221,"['Avfalls- og gjenvinningsmaskiner og -utstyr', 'Grossister', 'Maskiner og utstyr']",983739849.0
Mjøsanlegget AS,Innlandet,61 27 05 60,"['Avfallsbehandling og -gjenvinning', 'Avfalls- og gjenvinningsmaskiner og -utstyr', 'Renovasjon']",987916346.0
LIEBHERR-NORGE AS,Innlandet,62 50 91 50,"['Anleggsmaskiner og -utstyr', 'Avfalls- og gjenvinningsmaskiner og -utstyr', 'Maskiner og utstyr', 'Kraner og løfteutstyr', 'Grossister']",921819013.0
Horisont Miljøpark IKS,Innlandet,61 14 55 80,"['Avfallsbehandling og -gjenvinning', 'Avfalls- og gjenvinningsmaskiner og -utstyr', 'Renovasjon']",966144297.0
Svelvik Maskin AS,Viken,900 33 139,"['Avfalls- og gjenvinningsmaskiner og -utstyr', 'Reparatører', 'Industrimaskiner og -utstyr - installasjon', 'Maskiner og utstyr']",974461536.0
Jensen & Co A/S,Viken,67 06 67 00,"['Næringsmidler', 'Bakeri- og konditorimaskiner', 'Nærings- og nytelsesmidler - agentur og engros', 'Grossister', 'Nærings- og nytelsesmidler']",913092724.0
Norsk Fisketransport AS,Trøndelag,413 21 565,"['Akvakultur - tjenester', 'Shipping og sjøtransport', 'Transport', 'Gods- og varetransport']",986511105.0
Håløy Havservice AS,Troms og Finnmark,971 27 145,"['Akvakultur - tjenester', 'Akvakultur']",983902065.0
Akvasafe AS,Vestland,468 12 632,"['Akvakultur', 'Akvakultur - tjenester']",997935187.0
FRØY NORD AS,Troms og Finnmark,481 58 211,"['Akvakultur - tjenester', 'Akvakultur', 'Undervannsarbeid', 'Dykking']",913351371.0
Sjåsund Marine AS,Vestland,975 62 528,"['Akvakultur - tjenester', 'Akvakultur']",816810132.0
Europharma AS,Nordland,76 06 09 30,"['Apotek og farmasøytiske varer', 'Apotek og farmasøytiske varer  - agentur og engros', 'Grossister', 'Akvakultur', 'Akvakultur - tjenester']",964873755.0
Gildeskål Forskningsstasjon AS,Nordland,75 75 80 00,"['Akvakultur', 'Akvakultur - tjenester', 'Akvakultur - produksjon']",950912278.0
BENCHMARK GENETICS NORWAY AS,Vestland,922 44 511,"['Fiskeoppdrett og -utstyr', 'Akvakultur', 'Akvakultur - tjenester', 'Faglig, vitenskapelig og teknisk virksomhet', 'Forskning og utvikling']",983506925.0
SalmoBreed AS,Vestland,901 98 860,"['Akvakultur', 'Akvakultur - tjenester', 'Faglig, vitenskapelig og teknisk virksomhet', 'Forskning og utvikling']",983506925.0
Frøy Akvaservice AS,Trøndelag,400 07 260,"['Akvakultur', 'Akvakultur - tjenester']",987245700.0
AQS AS,Trøndelag,74 28 82 00,"['Akvakultur', 'Akvakultur - tjenester']",960532872.0
Polarfeed AS,Nordland,,"['Akvakultur', 'Akvakultur - tjenester']",825504672.0
Abyss AS,Møre og Romsdal,71 58 06 00,"['Akvakultur', 'Akvakultur - tjenester']",987097876.0
Steinar Olaisen AS,Nordland,,"['Akvakultur', 'Akvakultur - tjenester']",917268258.0
Frøy Vest AS,Vestland,57 85 00 00,"['Dykking', 'Undervannsarbeid', 'Redningstjenester', 'Akvakultur', 'Akvakultur - tjenester']",884150752.0
Frøy Vest AS,Vestland,70 06 02 58,"['Akvakultur', 'Akvakultur - tjenester']",884150752.0
Oppdretternes Miljøservice AS,Trøndelag,900 84 729,"['Akvakultur', 'Akvakultur - tjenester']",995398117.0
Norwegian Fishfarming Technologies AS,Trøndelag,900 49 976,"['Akvakultur', 'Akvakultur - tjenester']",996546853.0
Artic Shipping AS,Vestland,,"['Akvakultur', 'Akvakultur - tjenester']",985590133.0
Frøy Nord AS,Troms og Finnmark,916 45 410,"['Akvakultur', 'Akvakultur - tjenester']",913351371.0
Samba Marin AS,Vestland,922 22 100,"['Akvakultur', 'Akvakultur - tjenester']",919710713.0
Finnsnes Dykk & Anleggservice AS,Troms og Finnmark,907 64 322,"['Akvakultur', 'Akvakultur - tjenester']",920697429.0
Ad Offshore AS,Rogaland,412 08 040,"['Akvakultur', 'Akvakultur - tjenester', 'Olje og gass', 'Utvinning av råolje og naturgass - tjenester']",894858842.0
Brønnbåt Nord AS,Troms og Finnmark,900 38 958,"['Akvakultur', 'Akvakultur - tjenester']",915490409.0
Br. Bakke AS,Vestland,468 35 141,"['Akvakultur', 'Akvakultur - tjenester']",916048343.0
Billund Aquaculture Norway AS,Viken,906 80 500,"['Akvakultur', 'Akvakultur - tjenester']",919173165.0
Aquavisning AS,Nordland,,"['Akvakultur', 'Akvakultur - tjenester']",997021274.0
Nofi Oppdrettservice AS,Troms og Finnmark,,"['Akvakultur', 'Akvakultur - tjenester']",994032909.0
Håløy Havservice AS,Troms og Finnmark,77 09 92 20,"['Akvakultur', 'Akvakultur - tjenester']",983902065.0
Fjordbruk Service AS,Vestland,,"['Akvakultur', 'Akvakultur - tjenester']",916476191.0
Nærøysund Aquaservice AS,Trøndelag,906 94 622,"['Akvakultur', 'Akvakultur - tjenester']",985335699.0
Hydrolicer Drift AS,Trøndelag,,"['Akvakultur', 'Akvakultur - tjenester']",916554826.0
Seisund AS,Vestland,900 86 092,"['Akvakultur', 'Akvakultur - tjenester']",919097388.0
Volt Service AS,Møre og Romsdal,,"['Akvakultur', 'Akvakultur - tjenester']",818287712.0
Ocein AS,Møre og Romsdal,,"['Akvakultur', 'Akvakultur - tjenester']",921039832.0
Akvaprins AS,Troms og Finnmark,957 84 403,"['Akvakultur', 'Akvakultur - tjenester']",996662187.0
Hydro Fish Care AS,Nordland,,"['Akvakultur', 'Akvakultur - tjenester']",817482902.0
Seivik AS,Vestland,948 81 751,"['Akvakultur', 'Akvakultur - tjenester']",995397447.0
Hydro Shipping AS,Trøndelag,,"['Akvakultur', 'Akvakultur - tjenester']",917437009.0
Nordland Sett Vaks AS,Nordland,957 64 185,"['Akvakultur', 'Akvakultur - tjenester']",975353346.0
Bra-Vask AS,Nordland,,"['Akvakultur', 'Akvakultur - tjenester']",998528526.0
Ryfylke Rensefisk AS,Rogaland,480 72 533,"['Akvakultur', 'Akvakultur - tjenester']",983350755.0
Folden Akva AS,Nordland,,"['Akvakultur', 'Akvakultur - tjenester']",995818310.0
Godfisken AS,Vestland,,"['Akvakultur', 'Akvakultur - tjenester']",916121970.0
Rensefiskgruppen AS,Rogaland,,"['Akvakultur', 'Akvakultur - tjenester']",915238750.0
Marinus Aquaservice AS,Vestland,468 26 333,"['Akvakultur', 'Akvakultur - tjenester']",992715421.0
Firda Fighter AS,Vestland,908 52 885,"['Akvakultur', 'Akvakultur - tjenester']",917991510.0
Abyss Vest AS,Møre og Romsdal,918 20 161,"['Akvakultur', 'Akvakultur - tjenester']",914550513.0
Talgje Rensefisk AS,Rogaland,51 32 93 68,"['Akvakultur', 'Akvakultur - tjenester']",921888082.0
Green Sealice Solutions AS,Agder,,"['Akvakultur', 'Akvakultur - tjenester']",921567529.0
Abyss Ship Management AS,Møre og Romsdal,,"['Utleie og leasing', 'Arbeidskrafttjenester', 'Akvakultur', 'Akvakultur - tjenester']",915495044.0
Nova Sea Aquaservice AS,Nordland,920 19 246,"['Akvakultur', 'Akvakultur - tjenester']",913849817.0
Eines AS,Møre og Romsdal,,"['Akvakultur', 'Akvakultur - tjenester']",918712011.0
Wingvax AS,Trøndelag,72 45 75 00,"['Akvakultur', 'Akvakultur - tjenester']",921668457.0
Herøy Servicebåt AS,Nordland,,"['Akvakultur', 'Akvakultur - tjenester']",919809132.0
Pure Shipping AS,Møre og Romsdal,477 16 465,"['Akvakultur', 'Akvakultur - tjenester']",917020035.0
Austevoll Rensefisk AS,Vestland,909 64 481,"['Akvakultur', 'Akvakultur - tjenester']",915278043.0
Sbs Teknikk AS,Nordland,905 87 783,"['Akvakultur', 'Akvakultur - tjenester']",921644205.0
Frøya Salmon AS,Nordland,,"['Akvakultur', 'Akvakultur - tjenester']",996100340.0
Rent Havbruk AS,Møre og Romsdal,71 54 01 27,"['Akvakultur', 'Akvakultur - tjenester']",918525025.0
Bluesolutions AS,Vestland,,"['Akvakultur', 'Akvakultur - tjenester']",917980667.0
Fjordbruk Service AS,Vestland,992 09 860,"['Akvakultur', 'Akvakultur - tjenester']",896260502.0
Sporbarhet AS,Trøndelag,,"['Akvakultur', 'Akvakultur - tjenester']",922796165.0
Sleneset Aqua Service AS,Nordland,911 74 497,"['Akvakultur', 'Akvakultur - tjenester']",920637795.0
Barentsdykk Mehamn AS,Troms og Finnmark,909 99 547,"['Akvakultur', 'Akvakultur - tjenester']",912075400.0
Arctic Dive AS,Troms og Finnmark,,"['Akvakultur', 'Akvakultur - tjenester']",997295234.0
Nova Master AS,Nordland,920 19 246,"['Akvakultur', 'Akvakultur - tjenester']",922253552.0
Innovasjø Akvakultur AS,Vestland,,"['Akvakultur', 'Akvakultur - tjenester']",914792320.0
Norsk Havservice AS,Trøndelag,73 10 02 88,"['Akvakultur', 'Akvakultur - tjenester']",997126270.0
Lumarine Sleneset AS,Nordland,,"['Akvakultur', 'Akvakultur - tjenester']",913712889.0
Kvarøy Oppdrettservice AS,Nordland,954 17 550,"['Akvakultur', 'Akvakultur - tjenester']",814366162.0
Servicebåt AS,Vestland,475 06 347,"['Akvakultur', 'Akvakultur - tjenester']",916374739.0
Previwo AS,Oslo,,"['Akvakultur', 'Akvakultur - tjenester']",912777022.0
Green Sea Service AS,Agder,474 54 120,"['Akvakultur', 'Akvakultur - tjenester']",923219579.0
Beitveit Holding AS,Møre og Romsdal,950 29 631,"['Akvakultur', 'Akvakultur - tjenester']",818579152.0
Eidsvaag Akva AS,Trøndelag,916 12 874,"['Akvakultur', 'Akvakultur - tjenester']",917977151.0
Alta Akvaservice AS,Troms og Finnmark,,"['Akvakultur', 'Akvakultur - tjenester']",919049189.0
Mnh Rederi AS,Trøndelag,,"['Akvakultur', 'Akvakultur - tjenester']",921470738.0
Akva Group Services AS,Rogaland,,"['Akvakultur', 'Akvakultur - tjenester']",982983681.0
Bjørøyvær AS,Trøndelag,469 02 717,"['Akvakultur', 'Akvakultur - tjenester']",923101713.0
Ryfylke Dykk AS,Rogaland,907 90 551,"['Akvakultur', 'Akvakultur - tjenester']",915747884.0
Marøy Viking AS,Trøndelag,,"['Akvakultur', 'Akvakultur - tjenester']",914455758.0
Aqua Dykk AS,Vestland,,"['Akvakultur', 'Akvakultur - tjenester']",976765524.0
Abyss Group AS,Møre og Romsdal,476 48 145,"['Hovedkontortjenester', 'Akvakultur', 'Akvakultur - tjenester']",999254632.0
Finnmark Rensefisk AS,Troms og Finnmark,913 63 059,"['Akvakultur', 'Akvakultur - tjenester']",915884482.0
Miljøflåten AS,Nordland,,"['Akvakultur', 'Akvakultur - tjenester']",916878737.0
Rørvik Fisk Kystmiljø AS,Trøndelag,,"['Akvakultur', 'Akvakultur - tjenester']",920542654.0
Lumarine Teknologi AS,Møre og Romsdal,,"['Akvakultur', 'Akvakultur - tjenester']",924311185.0
Kb Storm AS,Trøndelag,,"['Akvakultur', 'Akvakultur - tjenester']",923254994.0
Aqualife Services Ltd NUF,Nordland,1786849141,"['Akvakultur', 'Akvakultur - tjenester']",883023722.0
Rov AS,Vestland,941 09 415,"['Akvakultur', 'Akvakultur - tjenester']",898871592.0
Yatek AS,Vestland,909 64 481,"['Akvakultur', 'Akvakultur - tjenester']",915025358.0
Bf Sjø AS,Vestland,474 51 872,"['Akvakultur', 'Akvakultur - tjenester']",925365653.0
Aqua Support AS,Troms og Finnmark,948 17 972,"['Akvakultur', 'Akvakultur - tjenester', 'Fiske', 'Hav- og kystfiske']",911694921.0
Fiskå Undervannsservice A/S,Rogaland,913 64 402,"['Akvakultur', 'Akvakultur - tjenester']",992037024.0
Salmon Center AS,Nordland,75 52 85 84,"['Akvakultur', 'Akvakultur - tjenester']",980938875.0
Sjøtjenester Florø AS,Vestland,976 75 889,"['Akvakultur', 'Akvakultur - tjenester']",919675683.0
Aqua Seapro AS,Vestland,,"['Akvakultur', 'Akvakultur - tjenester']",820962052.0
Akvaservice AS,Møre og Romsdal,,"['Akvakultur', 'Akvakultur - tjenester']",925200395.0
SEAROV AS,Rogaland,971 92 616,"['Undervannsarbeid', 'Bygg- og anleggsleverandører', 'Akvakultur', 'Akvakultur - tjenester']",920286917.0
Searov AS,Rogaland,,"['Akvakultur', 'Akvakultur - tjenester']",920286917.0
Loz AS,Trøndelag,928 00 325,"['Akvakultur', 'Akvakultur - tjenester']",916083173.0
Austevoll Sjøtjenester AS,Vestland,941 78 267,"['Akvakultur', 'Akvakultur - tjenester']",919856424.0
Tysnes Sjøtransport AS,Vestland,954 04 937,"['Akvakultur', 'Akvakultur - tjenester']",915542085.0
Provacc AS,Møre og Romsdal,,"['Akvakultur', 'Akvakultur - tjenester']",996830845.0
Provacc AS,Vestfold og Telemark,,"['Akvakultur', 'Akvakultur - tjenester']",996830845.0
Havbrukspartner AS,Vestland,902 88 064,"['Akvakultur', 'Akvakultur - tjenester']",818865082.0
Askvik Aqua AS,Rogaland,,"['Akvakultur', 'Akvakultur - tjenester']",915107656.0
NOR Maritime Service AS,Nordland,,"['Akvakultur', 'Akvakultur - tjenester']",918929630.0
Alsaker Lfc Service AS,Vestland,,"['Akvakultur', 'Akvakultur - tjenester']",924021160.0
Imenco Marine Service AS,Rogaland,,"['Akvakultur', 'Akvakultur - tjenester']",918641033.0
Baltvaks AS,Vestland,973 32 290,"['Akvakultur', 'Akvakultur - tjenester']",920688152.0
Feden AS,Møre og Romsdal,,"['Akvakultur', 'Akvakultur - tjenester']",920995845.0
Oppdrettsnæringens Sammenslutning for Utfisking av Rømt Oppdrettsfisk,Vestland,975 37 319,"['Akvakultur', 'Akvakultur - tjenester']",915982484.0
Radstovan Kveiki Sp/F,,,"['Akvakultur', 'Akvakultur - tjenester']",915760309.0
Helgeland Havbrukstjenester AS,Nordland,468 82 315,"['Akvakultur', 'Akvakultur - tjenester']",917385793.0
Helgeland Aqua Service AS,Nordland,,"['Akvakultur', 'Akvakultur - tjenester']",926808001.0
Kystarbeid AS,Vestland,,"['Akvakultur', 'Akvakultur - tjenester']",926548670.0
Stord Maskin Invest AS,Vestland,913 90 050,"['Akvakultur', 'Akvakultur - tjenester']",989893661.0
Ægir AS,Troms og Finnmark,,"['Akvakultur', 'Akvakultur - tjenester']",988474754.0
Vetlabs AS,Vestland,930 39 930,"['Akvakultur', 'Akvakultur - tjenester']",919191260.0
Njord Aqua AS,Vestland,,"['Akvakultur', 'Akvakultur - tjenester']",916306083.0
Kolos Aqua AS,Rogaland,412 80 836,"['Akvakultur', 'Akvakultur - tjenester']",926439642.0
Fanfisk AS,Rogaland,,"['Akvakultur', 'Akvakultur - tjenester']",919211474.0
Lighthouse Chartering AS,Vestland,,"['Akvakultur', 'Akvakultur - tjenester']",999289371.0
Norsk Oppdrettsvaksinering AS,Agder,,"['Akvakultur', 'Akvakultur - tjenester']",917816387.0
Opplæringskonsulent O. Giskeødegård AS,Møre og Romsdal,,"['Akvakultur', 'Akvakultur - tjenester']",994266969.0
Finnmarksrøya AS,Troms og Finnmark,951 21 228,"['Akvakultur', 'Akvakultur - tjenester']",916030339.0
Kathleen Hou,Trøndelag,455 44 468,"['Akvakultur', 'Akvakultur - tjenester']",891961782.0
Sea Technology AS,Vestland,,"['Akvakultur', 'Akvakultur - tjenester']",922136831.0
Nygård Maritim Service AS,Vestland,,"['Akvakultur', 'Akvakultur - tjenester']",925303305.0
Tf Aquaconsult AS,Trøndelag,,"['Akvakultur', 'Akvakultur - tjenester']",911594471.0
Ofs Norge AS,Vestland,,"['Akvakultur', 'Akvakultur - tjenester']",913030982.0
Ohs Havbruk AS,Troms og Finnmark,918 06 420,"['Akvakultur', 'Akvakultur - tjenester']",926678167.0
Aqua Hidle AS,Vestland,976 64 178,"['Akvakultur', 'Akvakultur - tjenester']",993519480.0
Fiskr AS,Møre og Romsdal,,"['Akvakultur', 'Akvakultur - tjenester']",915276105.0
Defloat AS,Møre og Romsdal,977 02 500,"['Akvakultur', 'Akvakultur - tjenester']",917544964.0
West Sea Service AS,Vestland,,"['Akvakultur', 'Akvakultur - tjenester']",916164599.0
Ty Marine Services AS,Vestland,940 31 309,"['Akvakultur', 'Akvakultur - tjenester']",823444672.0
Ecofishcircle AS,Agder,,"['Akvakultur', 'Akvakultur - tjenester']",922970955.0
Algetun AS,Vestland,,"['Akvakultur', 'Akvakultur - tjenester']",917530068.0
R-D Holding AS,Oslo,,"['Akvakultur', 'Akvakultur - tjenester']",919653515.0
Frost Innovation AS,Viken,,"['Akvakultur', 'Akvakultur - tjenester']",997965655.0
Tango Seaweed AS,Møre og Romsdal,,"['Akvakultur', 'Akvakultur - tjenester']",917873631.0
John Morten Sandvik AS,Trøndelag,911 30 742,"['Akvakultur', 'Akvakultur - tjenester']",985579679.0
Cryoocyte AS,Rogaland,51 21 71 10,"['Akvakultur', 'Akvakultur - tjenester']",917808368.0
Hans Sandvold AS,Rogaland,,"['Akvakultur', 'Akvakultur - tjenester']",996649679.0
Frøya Sjø- og Dykkerservice AS,Trøndelag,945 49 000,"['Akvakultur', 'Akvakultur - tjenester']",996016129.0
Sverre Junior AS,Trøndelag,,"['Akvakultur', 'Akvakultur - tjenester']",996016129.0
Frisk Fisk AS,Agder,940 22 317,"['Akvakultur', 'Akvakultur - tjenester']",916670370.0
Kapmar AS,Trøndelag,,"['Akvakultur', 'Akvakultur - tjenester']",921543662.0
Bremnesgruppen AS,Trøndelag,,"['Hovedkontortjenester', 'Akvakultur', 'Akvakultur - tjenester']",998793777.0
Marine Bio Solutions AS,Trøndelag,,"['Akvakultur', 'Akvakultur - tjenester']",915622070.0
Søsand Leppefisk AS,Møre og Romsdal,975 30 850,"['Akvakultur', 'Akvakultur - tjenester']",913673271.0
Tomstra AS,Viken,,"['Akvakultur', 'Akvakultur - tjenester']",917592985.0
Braaten Marine AS,Viken,452 55 643,"['Akvakultur', 'Akvakultur - tjenester']",915287514.0
Arctic Havservice AS,Nordland,76 92 94 00,"['Akvakultur', 'Akvakultur - tjenester']",998388759.0
Eidesvik Rensefisk AS,Vestland,53 44 78 00,"['Akvakultur', 'Akvakultur - tjenester']",911763680.0
Neptun Marine Consulting AS,Vestland,941 09 415,"['Akvakultur', 'Akvakultur - tjenester']",990585482.0
Sia AS,Troms og Finnmark,,"['Akvakultur', 'Akvakultur - tjenester']",990495823.0
High Peak AS,Vestland,,"['Akvakultur', 'Akvakultur - tjenester']",913087755.0
Unipro Nord AS,Nordland,,"['Akvakultur', 'Akvakultur - tjenester']",965614745.0
Atla Aquaculture AS,Rogaland,,"['Akvakultur', 'Akvakultur - tjenester']",920364233.0
Lutra AS,Vestland,900 48 088,"['Akvakultur', 'Akvakultur - tjenester']",997222199.0
Dynamic Space Technologies AS,Vestland,,"['Akvakultur', 'Akvakultur - tjenester']",921542011.0
Akva Tech AS,Troms og Finnmark,,"['Akvakultur', 'Akvakultur - tjenester']",922141754.0
Nordi Ocean AS,Møre og Romsdal,,"['Akvakultur', 'Akvakultur - tjenester']",918442227.0
Aquasonics AS,Trøndelag,,"['Akvakultur', 'Akvakultur - tjenester']",918028927.0
Hans Aase AS,Vestland,,"['Akvakultur', 'Akvakultur - tjenester']",917683646.0
Maricult AS,Vestland,,"['Akvakultur', 'Akvakultur - tjenester']",999294812.0
Mikalsen Service AS,Trøndelag,476 34 801,"['Akvakultur', 'Akvakultur - tjenester']",915604331.0
Hallgeir Solberg AS,Trøndelag,,"['Akvakultur', 'Akvakultur - tjenester']",911684748.0
Onshore Technologies AS,Vestland,,"['Akvakultur', 'Akvakultur - tjenester']",890647952.0
Cm Aqua AS,Trøndelag,,"['Akvakultur', 'Akvakultur - tjenester']",927415143.0
Storm Østers AS,Viken,,"['Akvakultur', 'Akvakultur - tjenester']",921039522.0
Aqualife Services AS,Nordland,,"['Akvakultur', 'Akvakultur - tjenester']",917209391.0
Holand Maritime Service & Ships AS,Troms og Finnmark,977 81 770,"['Akvakultur', 'Akvakultur - tjenester']",918952683.0
Avaks Sp. Z O.O.,,,"['Akvakultur', 'Akvakultur - tjenester']",819074682.0
Fiskeribølgen AS,Nordland,,"['Akvakultur', 'Akvakultur - tjenester']",917509964.0
Ola Sveen - Aqua Development,Vestland,908 05 454,"['Akvakultur', 'Akvakultur - tjenester']",915798284.0
Vann og Vassdragsspesialisten AS,Agder,,"['Akvakultur', 'Akvakultur - tjenester']",998582180.0
Nordkapp Laks AS,Troms og Finnmark,906 95 772,"['Akvakultur', 'Akvakultur - tjenester']",922703272.0
Leras Aqua AS,Nordland,,"['Akvakultur', 'Akvakultur - tjenester']",919340029.0
Aquaressurs AS,Trøndelag,,"['Akvakultur', 'Akvakultur - tjenester']",922358044.0
Møre Oppdrettsservice AS,Møre og Romsdal,,"['Akvakultur', 'Akvakultur - tjenester']",927026333.0
Nygård Utleie AS,Troms og Finnmark,909 99 547,"['Eiendomshandel og -utleie', 'Akvakultur', 'Akvakultur - tjenester']",988487325.0
Afc Analytics AS,Nordland,,"['Akvakultur', 'Akvakultur - tjenester']",915527949.0
Ecunor Aqua AS,Trøndelag,488 65 918,"['Akvakultur', 'Akvakultur - tjenester']",914108403.0
Deep Ocean Holding AS,Oslo,,"['Akvakultur', 'Akvakultur - tjenester']",815526252.0
Vest Oppdrettservice AS,Trøndelag,414 60 272,"['Akvakultur', 'Akvakultur - tjenester']",916586124.0
Norway Salmon AS,Trøndelag,74 38 91 70,"['Akvakultur', 'Akvakultur - tjenester']",933555410.0
Aspecto Marine AS,Nordland,,"['Akvakultur', 'Akvakultur - tjenester']",922174067.0
Skarly AS,Vestland,,"['Akvakultur', 'Akvakultur - tjenester']",927151154.0
Enoksen Aquaservice AS,Møre og Romsdal,,"['Akvakultur', 'Akvakultur - tjenester']",925146420.0
Aqua Utleie AS,Rogaland,,"['Akvakultur', 'Akvakultur - tjenester']",913565215.0
T Strøm AS,Trøndelag,,"['Akvakultur', 'Akvakultur - tjenester']",953894092.0
Willing Hands Technology AS,Agder,,"['Akvakultur', 'Akvakultur - tjenester']",917533164.0
Forsøl Levendefisk AS,Troms og Finnmark,950 45 658,"['Akvakultur', 'Akvakultur - tjenester']",986747036.0
Kiberg Havbruksservice Khs AS,Troms og Finnmark,,"['Akvakultur', 'Akvakultur - tjenester']",828177842.0
Skaja AS,Trøndelag,913 22 707,"['Akvakultur', 'Akvakultur - tjenester']",995445050.0
Akvahelse AS,Troms og Finnmark,,"['Akvakultur', 'Akvakultur - tjenester']",926543954.0
Hufthammer AS,Vestland,,"['Akvakultur', 'Akvakultur - tjenester']",928408167.0
Havnefruen AS,Viken,,"['Akvakultur', 'Akvakultur - tjenester']",918448357.0
Sea Soul AS,Vestland,488 67 060,"['Akvakultur', 'Akvakultur - tjenester']",911573954.0
Geiga AS,Troms og Finnmark,,"['Akvakultur', 'Akvakultur - tjenester']",925223743.0
Atlanteco AS,Møre og Romsdal,,"['Akvakultur', 'Akvakultur - tjenester']",992803258.0
Happy Fish AS,Rogaland,951 52 930,"['Akvakultur', 'Akvakultur - tjenester']",992470631.0
Ttaqua AS,Vestland,,"['Akvakultur', 'Akvakultur - tjenester']",917892008.0
Fogo Prosjekt AS,Rogaland,,"['Akvakultur', 'Akvakultur - tjenester']",919723815.0
Br. Bakke Holding AS,Vestland,,"['Eiendomshandel og -utleie', 'Akvakultur', 'Akvakultur - tjenester']",974420899.0
Trutta AS,Agder,,"['Akvakultur', 'Akvakultur - tjenester']",917528519.0
Seatech Invent AS,Nordland,919 99 214,"['Akvakultur', 'Akvakultur - tjenester']",914876478.0
Vikaskjell AS,Troms og Finnmark,,"['Akvakultur', 'Akvakultur - tjenester']",912225984.0
Vikabas AS,Trøndelag,,"['Akvakultur', 'Akvakultur - tjenester']",926276190.0
Stordal Aquaproduksjon AS,Møre og Romsdal,,"['Akvakultur', 'Akvakultur - tjenester']",916917244.0
Helgeland Seaweed AS,Nordland,,"['Akvakultur', 'Akvakultur - tjenester']",921995938.0
Entergreen AS,Oslo,,"['Akvakultur', 'Akvakultur - tjenester']",821270812.0
Valaker Subsea AS,Vestland,,"['Akvakultur', 'Akvakultur - tjenester']",923360018.0
Eidet Aqua Service AS,Vestland,,"['Akvakultur', 'Akvakultur - tjenester']",915833357.0
Norway Seaweed AS,Agder,992 99 583,"['Akvakultur', 'Akvakultur - tjenester']",916335784.0
